2024-09-10T14:46:56.470Z P:9748 T:12528] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: Passwords, Autofill Profiles, Autofill
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Bookmarks: success
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Bookmarks
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Preferences
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Typed URLs
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Extensions
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Sessions
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Extension settings
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: History Delete Directives
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Device Info
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: User Consents
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Send Tab To Self
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Web Apps
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Collection
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Edge E Drop
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Hub App Usage
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Tab Group
2024-09-10T14:46:56.471Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Wallet
2024-09-10T14:46:56.478Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Preferences: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Extensions: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Typed URLs: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load History Delete Directives: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Extension settings: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Device Info: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load User Consents: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Send Tab To Self: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Web Apps: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Collection: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Edge Hub App Usage: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Edge Tab Group: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Edge E Drop: success
2024-09-10T14:46:56.479Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Edge Wallet: success
2024-09-10T14:46:56.488Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Sessions: success
2024-09-10T14:46:56.488Z P:9748 T:12528] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T14:46:56.489Z P:9748 T:12528] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T14:46:56.489Z P:9748 T:12528] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T14:46:57.124Z P:9748 T:6316] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T14:46:57.130Z P:9748 T:12528] DataTypeManagerImpl::ConfigurationCompleted,Need reconfigure with failed types: 
2024-09-10T14:46:57.130Z P:9748 T:12528] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Passwords, Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: 
2024-09-10T14:46:57.130Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Passwords
2024-09-10T14:46:57.130Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill Profiles
2024-09-10T14:46:57.130Z P:9748 T:12528] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill
2024-09-10T14:46:57.130Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Passwords: success
2024-09-10T14:46:57.130Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Autofill Profiles: success
2024-09-10T14:46:57.130Z P:9748 T:12528] ModelLoadManager::ModelLoadCallback,Load Autofill: success
2024-09-10T14:46:57.130Z P:9748 T:12528] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T14:46:57.130Z P:9748 T:12528] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T14:46:57.131Z P:9748 T:12528] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T14:46:57.131Z P:9748 T:6316] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T14:46:57.131Z P:9748 T:12528] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 3
2024-09-10T14:46:57.131Z P:9748 T:12528] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 3 and next configuring types are: Preferences, Passwords, Device Info, Send Tab To Self, Edge E Drop
2024-09-10T14:46:57.131Z P:9748 T:12528] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: Passwords, Encryption Keys
2024-09-10T14:46:57.132Z P:9748 T:6316] SyncManagerImpl::ConfigureSyncer,Types to download: Passwords, Encryption Keys
2024-09-10T14:46:57.538Z P:9748 T:12528] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 2
2024-09-10T14:46:57.538Z P:9748 T:12528] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 2 and next configuring types are: Bookmarks
2024-09-10T14:46:57.538Z P:9748 T:12528] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T14:46:57.538Z P:9748 T:6316] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T14:46:57.538Z P:9748 T:12528] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 1
2024-09-10T14:46:57.543Z P:9748 T:12528] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 1 and next configuring types are: Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, User Consents, Web Apps, Collection, Edge Hub App Usage, Edge Tab Group, Edge Wallet
2024-09-10T14:46:57.543Z P:9748 T:12528] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T14:46:57.543Z P:9748 T:6316] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T14:46:57.547Z P:9748 T:12528] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 0
2024-09-10T14:46:57.556Z P:9748 T:12528] SyncServiceImpl::OnConfigureDone,Configure DataTypeManager with: Ok
2024-09-10T14:46:59.593Z P:9748 T:5000] Commit::PostAndProcessResponse,Process Preferences: Success
2024-09-10T14:46:59.593Z P:9748 T:5000] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T14:47:48.515Z P:9748 T:12528] SyncServiceImpl::ResetEngine,Reset engine with reason: 0
2024-09-10T14:48:33.286Z P:2828 T:12432] SyncServiceImpl::Initialize,SyncState after authenticated was: FeatureCanStart
2024-09-10T14:48:35.923Z P:2828 T:12432] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-10T14:48:35.923Z P:2828 T:12432] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-10T14:48:35.923Z P:2828 T:12432] SyncServiceImpl::CredentialsChangedForKeyData,Credentials changed for: EdgeSyncKeyDataScope
2024-09-10T14:48:36.332Z P:2828 T:12432] SyncServiceImpl::TryStartImpl,Try to start sync engine
2024-09-10T14:48:36.338Z P:2828 T:4180] SyncManagerImpl::ConfigureSyncer,Types to download: Encryption Keys
2024-09-10T14:48:36.462Z P:2828 T:12432] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-10T14:48:36.462Z P:2828 T:12432] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-10T14:48:36.462Z P:2828 T:12432] SyncServiceImpl::CredentialsChanged,Credentials changed for: EdgeSyncScopeNew
2024-09-10T14:48:38.253Z P:2828 T:12432] SyncServiceImpl::OnEngineInitialized,Initialize engine with: Success
2024-09-10T14:48:38.262Z P:2828 T:12432] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: Passwords, Autofill Profiles, Autofill
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Bookmarks: success
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Bookmarks
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Preferences
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Typed URLs
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Extensions
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Sessions
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Extension settings
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: History Delete Directives
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Device Info
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: User Consents
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Send Tab To Self
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Web Apps
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Collection
2024-09-10T14:48:38.263Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Edge E Drop
2024-09-10T14:48:38.264Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Hub App Usage
2024-09-10T14:48:38.264Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Tab Group
2024-09-10T14:48:38.264Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Wallet
2024-09-10T14:48:38.274Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Preferences: success
2024-09-10T14:48:38.274Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Extensions: success
2024-09-10T14:48:38.274Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Typed URLs: success
2024-09-10T14:48:38.274Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load History Delete Directives: success
2024-09-10T14:48:38.274Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Extension settings: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Device Info: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load User Consents: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Send Tab To Self: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Web Apps: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Collection: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Edge Hub App Usage: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Edge Tab Group: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Edge E Drop: success
2024-09-10T14:48:38.275Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Edge Wallet: success
2024-09-10T14:48:38.287Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Sessions: success
2024-09-10T14:48:38.287Z P:2828 T:12432] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T14:48:38.287Z P:2828 T:12432] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T14:48:38.287Z P:2828 T:12432] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T14:48:38.698Z P:2828 T:12360] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T14:48:38.707Z P:2828 T:12432] DataTypeManagerImpl::ConfigurationCompleted,Need reconfigure with failed types: 
2024-09-10T14:48:38.707Z P:2828 T:12432] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Passwords, Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: 
2024-09-10T14:48:38.707Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Passwords
2024-09-10T14:48:38.707Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill Profiles
2024-09-10T14:48:38.707Z P:2828 T:12432] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill
2024-09-10T14:48:38.709Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Passwords: success
2024-09-10T14:48:38.709Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Autofill Profiles: success
2024-09-10T14:48:38.709Z P:2828 T:12432] ModelLoadManager::ModelLoadCallback,Load Autofill: success
2024-09-10T14:48:38.709Z P:2828 T:12432] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-10T14:48:38.709Z P:2828 T:12432] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-10T14:48:38.709Z P:2828 T:12432] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T14:48:38.709Z P:2828 T:12360] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T14:48:38.710Z P:2828 T:12432] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 3
2024-09-10T14:48:38.710Z P:2828 T:12432] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 3 and next configuring types are: Preferences, Passwords, Device Info, Send Tab To Self, Edge E Drop
2024-09-10T14:48:38.710Z P:2828 T:12432] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: Passwords, Encryption Keys
2024-09-10T14:48:38.710Z P:2828 T:12360] SyncManagerImpl::ConfigureSyncer,Types to download: Passwords, Encryption Keys
2024-09-10T14:48:39.225Z P:2828 T:12432] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 2
2024-09-10T14:48:39.225Z P:2828 T:12432] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 2 and next configuring types are: Bookmarks
2024-09-10T14:48:39.225Z P:2828 T:12432] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T14:48:39.225Z P:2828 T:12360] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T14:48:39.225Z P:2828 T:12432] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 1
2024-09-10T14:48:39.234Z P:2828 T:12432] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 1 and next configuring types are: Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, User Consents, Web Apps, Collection, Edge Hub App Usage, Edge Tab Group, Edge Wallet
2024-09-10T14:48:39.234Z P:2828 T:12432] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-10T14:48:39.234Z P:2828 T:12360] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-10T14:48:39.235Z P:2828 T:12432] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 0
2024-09-10T14:48:39.245Z P:2828 T:12432] SyncServiceImpl::OnConfigureDone,Configure DataTypeManager with: Ok
2024-09-10T14:48:41.152Z P:2828 T:12360] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T14:49:02.517Z P:2828 T:12360] Commit::PostAndProcessResponse,Process Preferences: Success
2024-09-10T14:49:35.212Z P:2828 T:12360] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T14:53:46.610Z P:2828 T:12360] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NETWORK_CHANGED)
2024-09-10T14:53:46.610Z P:2828 T:12360] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-10T14:57:14.159Z P:2828 T:12360] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T15:00:45.685Z P:2828 T:12360] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T15:02:08.678Z P:2828 T:4180] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T15:03:59.514Z P:2828 T:12360] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-10T15:04:37.212Z P:2828 T:12360] Commit::PostAndProcessResponse,Process Sessions: Success
